Resolution	0,3125 Hz			
          9,687500000e+01	          9,601438642e-01	          0,000000000e+00		
          9,718750000e+01	          9,510688782e-01	          0,000000000e+00		
          9,750000000e+01	          9,214294553e-01	          0,000000000e+00		
          9,781250000e+01	          9,676317573e-01	          0,000000000e+00		
          9,812500000e+01	          8,896427155e-01	          0,000000000e+00		
          9,843750000e+01	          9,303906560e-01	          0,000000000e+00		
          9,875000000e+01	          9,012488127e-01	          0,000000000e+00		
          9,906250000e+01	          8,899523020e-01	          0,000000000e+00		
          9,937500000e+01	          8,877880573e-01	          0,000000000e+00		
          9,968750000e+01	          9,561686516e-01	          0,000000000e+00		
          1,000000000e+02	          8,716938496e-01	          0,000000000e+00		
          1,003125000e+02	          9,569128156e-01	          0,000000000e+00		
          1,006250000e+02	          9,370034337e-01	          0,000000000e+00		
          1,009375000e+02	          9,297276735e-01	          0,000000000e+00		
          1,012500000e+02	          9,651520848e-01	          0,000000000e+00		
          1,015625000e+02	          9,502118230e-01	          0,000000000e+00		
          1,018750000e+02	          9,117661715e-01	          0,000000000e+00		
          1,021875000e+02	          8,882236481e-01	          0,000000000e+00		
          1,025000000e+02	          8,875585794e-01	          0,000000000e+00		
          1,028125000e+02	          9,535117149e-01	          0,000000000e+00		
          1,031250000e+02	          8,834664226e-01	          0,000000000e+00		
          1,034375000e+02	          8,653765917e-01	          0,000000000e+00		
          1,037500000e+02	          9,667862058e-01	          0,000000000e+00		
          1,040625000e+02	          9,435169101e-01	          0,000000000e+00		
          1,043750000e+02	          9,635925889e-01	          0,000000000e+00		
          1,046875000e+02	          9,184271097e-01	          0,000000000e+00		
          1,050000000e+02	          8,760650754e-01	          0,000000000e+00		
          1,053125000e+02	          9,694927931e-01	          0,000000000e+00		
          1,056250000e+02	          9,780981541e-01	          0,000000000e+00		
          1,059375000e+02	          8,696309328e-01	          0,000000000e+00		
          1,062500000e+02	          9,472154379e-01	          0,000000000e+00		
          1,065625000e+02	          9,592924118e-01	          0,000000000e+00		
          1,068750000e+02	          9,379651546e-01	          0,000000000e+00		
          1,071875000e+02	          9,740579128e-01	          0,000000000e+00		
          1,075000000e+02	          9,401961565e-01	          0,000000000e+00		
          1,078125000e+02	          8,605984449e-01	          0,000000000e+00		
          1,081250000e+02	          8,913438916e-01	          0,000000000e+00		
          1,084375000e+02	          9,539436698e-01	          0,000000000e+00		
